Product code,Station number,Year,Month,Day,Minimum temperature (Degree F),Days of accumulation of minimum temperature,Quality
IDCJAC0011,66062,1860,2,14,64.89733117063344,1.0,Y
IDCJAC0011,66062,1860,2,15,52.30470961925231,1.0,Y
IDCJAC0011,66062,1860,2,16,61.503814101372384,1.0,Y
IDCJAC0011,66062,1860,2,17,55.696973611999645,1.0,Y
IDCJAC0011,66062,1860,2,18,59.66394951557256,1.0,Y
IDCJAC0011,66062,1860,2,19,64.77251644175944,1.0,Y
IDCJAC0011,66062,1860,2,20,63.28941126930044,1.0,Y
IDCJAC0011,66062,1860,2,21,66.41590093916332,1.0,Y
IDCJAC0011,66062,1860,2,22,52.95388934772596,1.0,Y
IDCJAC0011,66062,1860,2,23,54.88587096276029,1.0,Y
IDCJAC0011,66062,1860,2,24,67.53217377003928,1.0,Y
IDCJAC0011,66062,1860,2,25,67.60892648282666,1.0,Y
IDCJAC0011,66062,1860,2,26,59.9190840440805,1.0,Y
IDCJAC0011,66062,1860,2,27,59.88316198595391,1.0,Y
IDCJAC0011,66062,1860,2,28,65.86405221731187,1.0,Y
IDCJAC0011,66062,1860,2,29,62.660657069809666,1.0,Y
IDCJAC0011,66062,1860,3,1,63.03168038833832,1.0,Y
IDCJAC0011,66062,1860,3,2,55.37592358596268,1.0,Y
IDCJAC0011,66062,1860,3,3,65.74680515759452,1.0,Y
IDCJAC0011,66062,1860,3,4,59.00169617126561,1.0,Y
IDCJAC0011,66062,1860,3,5,53.0382231755158,1.0,Y
IDCJAC0011,66062,1860,3,6,56.09327567658913,1.0,Y
IDCJAC0011,66062,1860,3,7,57.014598308345924,1.0,Y
IDCJAC0011,66062,1860,3,8,67.39007570724354,1.0,Y
IDCJAC0011,66062,1860,3,9,56.516840284062724,1.0,Y
IDCJAC0011,66062,1860,3,10,61.92344708551174,1.0,Y
IDCJAC0011,66062,1860,3,11,49.448730040238054,1.0,Y
IDCJAC0011,66062,1860,3,12,64.68402119172808,1.0,Y
IDCJAC0011,66062,1860,3,13,56.042071627738004,1.0,Y
IDCJAC0011,66062,1860,3,14,61.95410811774605,1.0,Y
IDCJAC0011,66062,1860,3,15,61.95215895172583,1.0,Y
IDCJAC0011,66062,1860,3,16,63.16493964824821,1.0,Y
IDCJAC0011,66062,1860,3,17,61.66153144731426,1.0,Y
IDCJAC0011,66062,1860,3,18,69.57264692501373,1.0,Y
IDCJAC0011,66062,1860,3,19,61.04368430150102,1.0,Y
IDCJAC0011,66062,1860,3,20,71.24264921468948,1.0,Y
IDCJAC0011,66062,1860,3,21,63.18866406157007,1.0,Y
IDCJAC0011,66062,1860,3,22,61.373566007634636,1.0,Y
IDCJAC0011,66062,1860,3,23,64.45755143048196,1.0,Y
IDCJAC0011,66062,1860,3,24,60.98361171922985,1.0,Y
IDCJAC0011,66062,1860,3,25,62.24579349176229,1.0,Y
IDCJAC0011,66062,1860,3,26,61.73646631384929,1.0,Y
IDCJAC0011,66062,1860,3,27,61.2375671260429,1.0,Y
IDCJAC0011,66062,1860,3,28,70.5926049934391,1.0,Y
IDCJAC0011,66062,1860,3,29,71.36186518558493,1.0,Y
IDCJAC0011,66062,1860,3,30,61.635159299542245,1.0,Y
IDCJAC0011,66062,1860,3,31,66.29729483834502,1.0,Y
IDCJAC0011,66062,1860,4,1,66.00474505950872,1.0,Y
IDCJAC0011,66062,1860,4,2,65.46376468174434,1.0,Y
IDCJAC0011,66062,1860,4,3,62.72525762310033,1.0,Y
IDCJAC0011,66062,1860,4,4,63.31699553454804,1.0,Y
IDCJAC0011,66062,1860,4,5,62.85605520887159,1.0,Y
IDCJAC0011,66062,1860,4,6,56.40723328489404,1.0,Y
IDCJAC0011,66062,1860,4,7,59.67343324590851,1.0,Y
IDCJAC0011,66062,1860,4,8,54.01601414824201,1.0,Y
IDCJAC0011,66062,1860,4,9,62.882211519085274,1.0,Y
IDCJAC0011,66062,1860,4,10,62.15586213833495,1.0,Y
IDCJAC0011,66062,1860,4,11,63.49661153153934,1.0,Y
IDCJAC0011,66062,1860,4,12,56.126051170965866,1.0,Y
IDCJAC0011,66062,1860,4,13,64.82244116010624,1.0,Y
IDCJAC0011,66062,1860,4,14,62.356568809885005,1.0,Y
IDCJAC0011,66062,1860,4,15,71.16478588377463,1.0,Y
IDCJAC0011,66062,1860,4,16,64.03024942678478,1.0,Y
IDCJAC0011,66062,1860,4,17,57.01114623804904,1.0,Y
IDCJAC0011,66062,1860,4,18,53.24871002309672,1.0,Y
IDCJAC0011,66062,1860,4,19,61.090785697508224,1.0,Y
IDCJAC0011,66062,1860,4,20,54.85389052894883,1.0,Y
IDCJAC0011,66062,1860,4,21,56.32742027380184,1.0,Y
IDCJAC0011,66062,1860,4,22,55.1702208925796,1.0,Y
IDCJAC0011,66062,1860,4,23,57.09436360042049,1.0,Y
IDCJAC0011,66062,1860,4,24,67.28102141441015,1.0,Y
IDCJAC0011,66062,1860,4,25,55.16328943019063,1.0,Y
IDCJAC0011,66062,1860,4,26,57.87656576276087,1.0,Y
IDCJAC0011,66062,1860,4,27,52.84720137273125,1.0,Y
IDCJAC0011,66062,1860,4,28,51.46796745610941,1.0,Y
IDCJAC0011,66062,1860,4,29,58.60290243258107,1.0,Y
IDCJAC0011,66062,1860,4,30,61.037421954612405,1.0,Y
IDCJAC0011,66062,1860,5,1,54.24822818006288,1.0,Y
IDCJAC0011,66062,1860,5,2,52.4028267410806,1.0,Y
IDCJAC0011,66062,1860,5,3,50.64333796430449,1.0,Y
IDCJAC0011,66062,1860,5,4,60.72719294007873,1.0,Y
IDCJAC0011,66062,1860,5,5,64.67469912724322,1.0,Y
IDCJAC0011,66062,1860,5,6,52.85853887774624,1.0,Y
IDCJAC0011,66062,1860,5,7,56.761223098291026,1.0,Y
IDCJAC0011,66062,1860,5,8,65.4113692345703,1.0,Y
IDCJAC0011,66062,1860,5,9,58.93225236071558,1.0,Y
IDCJAC0011,66062,1860,5,10,59.4980670596663,1.0,Y
IDCJAC0011,66062,1860,5,11,61.90152716021352,1.0,Y
IDCJAC0011,66062,1860,5,12,57.78415959170176,1.0,Y
IDCJAC0011,66062,1860,5,13,56.11148308317421,1.0,Y
IDCJAC0011,66062,1860,5,14,61.536693880327654,1.0,Y
IDCJAC0011,66062,1860,5,15,53.09372645225203,1.0,Y
IDCJAC0011,66062,1860,5,16,51.93892695567869,1.0,Y
IDCJAC0011,66062,1860,5,17,56.53978316063607,1.0,Y
IDCJAC0011,66062,1860,5,18,63.560284020799415,1.0,Y
IDCJAC0011,66062,1860,5,19,65.81232840371042,1.0,Y
IDCJAC0011,66062,1860,5,20,57.62546657688177,1.0,Y
IDCJAC0011,66062,1860,5,21,64.15145535621086,1.0,Y
IDCJAC0011,66062,1860,5,22,66.90851798047976,1.0,Y
IDCJAC0011,66062,1860,5,23,60.1887644045061,1.0,Y
IDCJAC0011,66062,1860,5,24,63.182121653650654,1.0,Y
IDCJAC0011,66062,1860,5,25,69.33280827929985,1.0,Y
IDCJAC0011,66062,1860,5,26,56.476054468032274,1.0,Y
IDCJAC0011,66062,1860,5,27,58.79186381621132,1.0,Y
IDCJAC0011,66062,1860,5,28,68.00255170099575,1.0,Y
IDCJAC0011,66062,1860,5,29,55.29886035764643,1.0,Y
IDCJAC0011,66062,1860,5,30,60.777599695298576,1.0,Y
IDCJAC0011,66062,1860,5,31,56.85857922371133,1.0,Y
IDCJAC0011,66062,1860,6,1,66.81852660797031,1.0,Y
IDCJAC0011,66062,1860,6,2,54.07600769020327,1.0,Y
IDCJAC0011,66062,1860,6,3,59.66428061347173,1.0,Y
IDCJAC0011,66062,1860,6,4,54.765190755588584,1.0,Y
IDCJAC0011,66062,1860,6,5,52.667211422534976,1.0,Y
IDCJAC0011,66062,1860,6,6,50.509484170746695,1.0,Y
IDCJAC0011,66062,1860,6,7,59.17665670176558,1.0,Y
IDCJAC0011,66062,1860,6,8,62.418255093644376,1.0,Y
IDCJAC0011,66062,1860,6,9,60.091602494754774,1.0,Y
IDCJAC0011,66062,1860,6,10,61.173041546836195,1.0,Y
IDCJAC0011,66062,1860,6,11,57.827985057503724,1.0,Y
IDCJAC0011,66062,1860,6,12,64.92189320011236,1.0,Y
IDCJAC0011,66062,1860,6,13,63.638994413323836,1.0,Y
IDCJAC0011,66062,1860,6,14,60.62763184211906,1.0,Y
IDCJAC0011,66062,1860,6,15,61.02717810098492,1.0,Y
IDCJAC0011,66062,1860,6,16,57.67111422792695,1.0,Y
IDCJAC0011,66062,1860,6,17,69.72713550668946,1.0,Y
IDCJAC0011,66062,1860,6,18,64.0410472877622,1.0,Y
IDCJAC0011,66062,1860,6,19,59.48595437596949,1.0,Y
IDCJAC0011,66062,1860,6,20,59.136871382003676,1.0,Y
IDCJAC0011,66062,1860,6,21,58.05147810095508,1.0,Y
IDCJAC0011,66062,1860,6,22,58.50664652715913,1.0,Y
IDCJAC0011,66062,1860,6,23,61.231995645669706,1.0,Y
IDCJAC0011,66062,1860,6,24,51.46664517085173,1.0,Y
IDCJAC0011,66062,1860,6,25,58.75446340454243,1.0,Y
IDCJAC0011,66062,1860,6,26,59.34452412913753,1.0,Y
IDCJAC0011,66062,1860,6,27,59.958443188734734,1.0,Y
IDCJAC0011,66062,1860,6,28,60.873061187671055,1.0,Y
IDCJAC0011,66062,1860,6,29,60.15940552233323,1.0,Y
IDCJAC0011,66062,1860,6,30,62.02549788834463,1.0,Y
IDCJAC0011,66062,1860,7,1,59.32516222262523,1.0,Y
IDCJAC0011,66062,1860,7,2,64.94001700563771,1.0,Y
IDCJAC0011,66062,1860,7,3,63.289155776218955,1.0,Y
IDCJAC0011,66062,1860,7,4,71.22969004459308,1.0,Y
IDCJAC0011,66062,1860,7,5,63.508700206327696,1.0,Y
IDCJAC0011,66062,1860,7,6,56.274174004180395,1.0,Y
IDCJAC0011,66062,1860,7,7,59.216077968076604,1.0,Y
IDCJAC0011,66062,1860,7,8,57.46346283989913,1.0,Y
IDCJAC0011,66062,1860,7,9,60.03982674483423,1.0,Y
IDCJAC0011,66062,1860,7,10,65.48931582907774,1.0,Y
IDCJAC0011,66062,1860,7,11,58.38074531065829,1.0,Y
IDCJAC0011,66062,1860,7,12,57.15742941144211,1.0,Y
IDCJAC0011,66062,1860,7,13,62.58143671216385,1.0,Y
IDCJAC0011,66062,1860,7,14,55.92369364275458,1.0,Y
IDCJAC0011,66062,1860,7,15,55.62836946356039,1.0,Y
IDCJAC0011,66062,1860,7,16,61.90987275382952,1.0,Y
IDCJAC0011,66062,1860,7,17,51.042243584556104,1.0,Y
IDCJAC0011,66062,1860,7,18,57.5863904131048,1.0,Y
IDCJAC0011,66062,1860,7,19,64.2791841101346,1.0,Y
IDCJAC0011,66062,1860,7,20,50.83199569043359,1.0,Y
IDCJAC0011,66062,1860,7,21,51.19571294335766,1.0,Y
IDCJAC0011,66062,1860,7,22,52.83006607400763,1.0,Y
IDCJAC0011,66062,1860,7,23,46.3441428333099,1.0,Y
IDCJAC0011,66062,1860,7,24,69.48332982073887,1.0,Y
IDCJAC0011,66062,1860,7,25,60.60242131756546,1.0,Y
IDCJAC0011,66062,1860,7,26,56.6477221349983,1.0,Y
IDCJAC0011,66062,1860,7,27,53.549225707453544,1.0,Y
IDCJAC0011,66062,1860,7,28,71.00607033533988,1.0,Y
IDCJAC0011,66062,1860,7,29,63.27509473123258,1.0,Y
IDCJAC0011,66062,1860,7,30,59.358067325631445,1.0,Y
IDCJAC0011,66062,1860,7,31,66.09759586389343,1.0,Y
IDCJAC0011,66062,1860,8,1,61.94380012811755,1.0,Y
IDCJAC0011,66062,1860,8,2,57.49010210230992,1.0,Y
IDCJAC0011,66062,1860,8,3,56.96793829353507,1.0,Y
IDCJAC0011,66062,1860,8,4,57.04800435608701,1.0,Y
IDCJAC0011,66062,1860,8,5,54.919885203814374,1.0,Y
IDCJAC0011,66062,1860,8,6,65.5578772095227,1.0,Y
IDCJAC0011,66062,1860,8,7,57.41009347499895,1.0,Y
IDCJAC0011,66062,1860,8,8,66.76592338090366,1.0,Y
IDCJAC0011,66062,1860,8,9,55.85656888227561,1.0,Y
IDCJAC0011,66062,1860,8,10,57.004900317636896,1.0,Y
IDCJAC0011,66062,1860,8,11,57.73792781109001,1.0,Y
IDCJAC0011,66062,1860,8,12,55.504617997373614,1.0,Y
IDCJAC0011,66062,1860,8,13,57.06786200777179,1.0,Y
IDCJAC0011,66062,1860,8,14,62.752879016424735,1.0,Y
IDCJAC0011,66062,1860,8,15,66.00996473495904,1.0,Y
IDCJAC0011,66062,1860,8,16,61.49532904848985,1.0,Y
IDCJAC0011,66062,1860,8,17,54.04658820840734,1.0,Y
IDCJAC0011,66062,1860,8,18,57.00248590217943,1.0,Y
IDCJAC0011,66062,1860,8,19,57.106898828388005,1.0,Y
IDCJAC0011,66062,1860,8,20,68.50252889397295,1.0,Y
IDCJAC0011,66062,1860,8,21,64.92777648530553,1.0,Y
IDCJAC0011,66062,1860,8,22,66.07105369055736,1.0,Y
IDCJAC0011,66062,1860,8,23,56.45524401520519,1.0,Y
IDCJAC0011,66062,1860,8,24,53.632735611823364,1.0,Y
IDCJAC0011,66062,1860,8,25,62.866886553673915,1.0,Y
IDCJAC0011,66062,1860,8,26,57.69893798565815,1.0,Y
IDCJAC0011,66062,1860,8,27,61.45792899119421,1.0,Y
IDCJAC0011,66062,1860,8,28,62.06234095072431,1.0,Y
IDCJAC0011,66062,1860,8,29,58.02443779797506,1.0,Y
IDCJAC0011,66062,1860,8,30,65.02055428000324,1.0,Y
IDCJAC0011,66062,1860,8,31,52.698002203652635,1.0,Y
IDCJAC0011,66062,1860,9,1,60.54698235742475,1.0,Y
IDCJAC0011,66062,1860,9,2,63.39245076356203,1.0,Y
IDCJAC0011,66062,1860,9,3,68.51133186475562,1.0,Y
IDCJAC0011,66062,1860,9,4,60.67407200950857,1.0,Y
IDCJAC0011,66062,1860,9,5,66.28714388662873,1.0,Y
IDCJAC0011,66062,1860,9,6,65.95880060573482,1.0,Y
IDCJAC0011,66062,1860,9,7,71.68400759251486,1.0,Y
IDCJAC0011,66062,1860,9,8,61.61867346697898,1.0,Y
IDCJAC0011,66062,1860,9,9,70.260397591685,1.0,Y
IDCJAC0011,66062,1860,9,10,64.05032563127679,1.0,Y
IDCJAC0011,66062,1860,9,11,52.32931168375724,1.0,Y
IDCJAC0011,66062,1860,9,12,60.143676383430005,1.0,Y
IDCJAC0011,66062,1860,9,13,55.417242200983765,1.0,Y
IDCJAC0011,66062,1860,9,14,67.65128348064506,1.0,Y
IDCJAC0011,66062,1860,9,15,60.84288742414627,1.0,Y
IDCJAC0011,66062,1860,9,16,53.402226095674784,1.0,Y
IDCJAC0011,66062,1860,9,17,64.41385653397073,1.0,Y
IDCJAC0011,66062,1860,9,18,66.60774852578443,1.0,Y
IDCJAC0011,66062,1860,9,19,57.984131673279244,1.0,Y
IDCJAC0011,66062,1860,9,20,57.764799567688904,1.0,Y
IDCJAC0011,66062,1860,9,21,61.00833987227893,1.0,Y
IDCJAC0011,66062,1860,9,22,50.94660241416938,1.0,Y
IDCJAC0011,66062,1860,9,23,63.548597852707964,1.0,Y
IDCJAC0011,66062,1860,9,24,68.45655831191662,1.0,Y
IDCJAC0011,66062,1860,9,25,56.74653228243449,1.0,Y
IDCJAC0011,66062,1860,9,26,69.21529584055949,1.0,Y
IDCJAC0011,66062,1860,9,27,64.97412338507179,1.0,Y
IDCJAC0011,66062,1860,9,28,59.6148856903878,1.0,Y
IDCJAC0011,66062,1860,9,29,63.17417886660806,1.0,Y
IDCJAC0011,66062,1860,9,30,67.98844294327435,1.0,Y
IDCJAC0011,66062,1860,10,1,60.70909072687606,1.0,Y
IDCJAC0011,66062,1860,10,2,61.962856700419685,1.0,Y
IDCJAC0011,66062,1860,10,3,57.32261463702578,1.0,Y
IDCJAC0011,66062,1860,10,4,59.40061785675892,1.0,Y
IDCJAC0011,66062,1860,10,5,63.5040004660057,1.0,Y
IDCJAC0011,66062,1860,10,6,59.098244491307916,1.0,Y
IDCJAC0011,66062,1860,10,7,57.48281118627809,1.0,Y
IDCJAC0011,66062,1860,10,8,65.75493264201899,1.0,Y
IDCJAC0011,66062,1860,10,9,62.41251723175268,1.0,Y
IDCJAC0011,66062,1860,10,10,57.59943452065514,1.0,Y
IDCJAC0011,66062,1860,10,11,68.7640148754724,1.0,Y
IDCJAC0011,66062,1860,10,12,70.56808317886461,1.0,Y
IDCJAC0011,66062,1860,10,13,65.07300107640522,1.0,Y
IDCJAC0011,66062,1860,10,14,54.02671678477711,1.0,Y
IDCJAC0011,66062,1860,10,15,62.03517605879106,1.0,Y
IDCJAC0011,66062,1860,10,16,62.94310219695802,1.0,Y
IDCJAC0011,66062,1860,10,17,52.07518519147372,1.0,Y
IDCJAC0011,66062,1860,10,18,65.9603495201168,1.0,Y
IDCJAC0011,66062,1860,10,19,61.04579961267733,1.0,Y
IDCJAC0011,66062,1860,10,20,65.61287236172642,1.0,Y
IDCJAC0011,66062,1860,10,21,58.472324754012874,1.0,Y
IDCJAC0011,66062,1860,10,22,62.42110342987426,1.0,Y
IDCJAC0011,66062,1860,10,23,62.65954936860392,1.0,Y
IDCJAC0011,66062,1860,10,24,60.94293881779967,1.0,Y
IDCJAC0011,66062,1860,10,25,62.45691649114615,1.0,Y
IDCJAC0011,66062,1860,10,26,59.31446038477413,1.0,Y
IDCJAC0011,66062,1860,10,27,54.08480786683241,1.0,Y
IDCJAC0011,66062,1860,10,28,49.791563807013624,1.0,Y
IDCJAC0011,66062,1860,10,29,56.91325417850344,1.0,Y
IDCJAC0011,66062,1860,10,30,63.95406791605472,1.0,Y
IDCJAC0011,66062,1860,10,31,54.80578454782623,1.0,Y
IDCJAC0011,66062,1860,11,1,65.30402602442723,1.0,Y
IDCJAC0011,66062,1860,11,2,66.95592913091328,1.0,Y
IDCJAC0011,66062,1860,11,3,62.3635919481659,1.0,Y
IDCJAC0011,66062,1860,11,4,59.170220198353995,1.0,Y
IDCJAC0011,66062,1860,11,5,65.12354125443379,1.0,Y
IDCJAC0011,66062,1860,11,6,65.7850907293784,1.0,Y
IDCJAC0011,66062,1860,11,7,58.874464796391266,1.0,Y
IDCJAC0011,66062,1860,11,8,60.42406334582185,1.0,Y
IDCJAC0011,66062,1860,11,9,55.93251924627201,1.0,Y
IDCJAC0011,66062,1860,11,10,61.431003183041675,1.0,Y
IDCJAC0011,66062,1860,11,11,49.66521330857733,1.0,Y
IDCJAC0011,66062,1860,11,12,58.53731882376746,1.0,Y
IDCJAC0011,66062,1860,11,13,55.73386959306758,1.0,Y
IDCJAC0011,66062,1860,11,14,59.55958455332932,1.0,Y
IDCJAC0011,66062,1860,11,15,56.02397528023536,1.0,Y
IDCJAC0011,66062,1860,11,16,50.434609965305526,1.0,Y
IDCJAC0011,66062,1860,11,17,56.73054743974201,1.0,Y
IDCJAC0011,66062,1860,11,18,57.621636184719364,1.0,Y
IDCJAC0011,66062,1860,11,19,65.32614857352493,1.0,Y
IDCJAC0011,66062,1860,11,20,56.79463355686741,1.0,Y
IDCJAC0011,66062,1860,11,21,55.76237661907693,1.0,Y
IDCJAC0011,66062,1860,11,22,54.04053836544736,1.0,Y
IDCJAC0011,66062,1860,11,23,65.71274690652382,1.0,Y
IDCJAC0011,66062,1860,11,24,58.88491752576717,1.0,Y
IDCJAC0011,66062,1860,11,25,61.36163767264754,1.0,Y
IDCJAC0011,66062,1860,11,26,52.28107135793087,1.0,Y
IDCJAC0011,66062,1860,11,27,51.2257890231388,1.0,Y
IDCJAC0011,66062,1860,11,28,55.490621366053524,1.0,Y
IDCJAC0011,66062,1860,11,29,68.11611827356938,1.0,Y
IDCJAC0011,66062,1860,11,30,54.54296227977384,1.0,Y
IDCJAC0011,66062,1860,12,1,56.86941530266759,1.0,Y
IDCJAC0011,66062,1860,12,2,60.064562791144105,1.0,Y
IDCJAC0011,66062,1860,12,3,56.87421237273636,1.0,Y
IDCJAC0011,66062,1860,12,4,62.39231950162241,1.0,Y
IDCJAC0011,66062,1860,12,5,55.84460925509764,1.0,Y
IDCJAC0011,66062,1860,12,6,54.49494136996794,1.0,Y
IDCJAC0011,66062,1860,12,7,73.58913188634584,1.0,Y
IDCJAC0011,66062,1860,12,8,55.31619741539207,1.0,Y
IDCJAC0011,66062,1860,12,9,63.975809996693066,1.0,Y
IDCJAC0011,66062,1860,12,10,55.28881212926374,1.0,Y
IDCJAC0011,66062,1860,12,11,52.295264834205526,1.0,Y
IDCJAC0011,66062,1860,12,12,59.54870519608718,1.0,Y
IDCJAC0011,66062,1860,12,13,53.29547615287132,1.0,Y
IDCJAC0011,66062,1860,12,14,58.03427314250859,1.0,Y
IDCJAC0011,66062,1860,12,15,56.02077236234971,1.0,Y
IDCJAC0011,66062,1860,12,16,66.25925610223948,1.0,Y
IDCJAC0011,66062,1860,12,17,52.29030580485227,1.0,Y
IDCJAC0011,66062,1860,12,18,63.37943121205788,1.0,Y
IDCJAC0011,66062,1860,12,19,61.425530544992576,1.0,Y
IDCJAC0011,66062,1860,12,20,58.854578578873856,1.0,Y
IDCJAC0011,66062,1860,12,21,56.20922249011873,1.0,Y
IDCJAC0011,66062,1860,12,22,60.861384254710615,1.0,Y
IDCJAC0011,66062,1860,12,23,61.12643359812549,1.0,Y
IDCJAC0011,66062,1860,12,24,61.968739292254696,1.0,Y
IDCJAC0011,66062,1860,12,25,58.65432826321817,1.0,Y
IDCJAC0011,66062,1860,12,26,54.274885383203156,1.0,Y
IDCJAC0011,66062,1860,12,27,64.39232111367384,1.0,Y
IDCJAC0011,66062,1860,12,28,59.98278673036997,1.0,Y
IDCJAC0011,66062,1860,12,29,56.9355906884016,1.0,Y
IDCJAC0011,66062,1860,12,30,54.99200779057326,1.0,Y
IDCJAC0011,66062,1860,12,31,64.6123371087164,1.0,Y
IDCJAC0011,66062,1861,1,1,66.92179070823896,1.0,Y
IDCJAC0011,66062,1861,1,2,62.876693205477196,1.0,Y
IDCJAC0011,66062,1861,1,3,63.212245254330305,1.0,Y
IDCJAC0011,66062,1861,1,4,65.8619195954869,1.0,Y
IDCJAC0011,66062,1861,1,5,58.19070853299139,1.0,Y
IDCJAC0011,66062,1861,1,6,70.6705051361613,1.0,Y
IDCJAC0011,66062,1861,1,7,54.70215303580259,1.0,Y
IDCJAC0011,66062,1861,1,8,58.7831788806815,1.0,Y
IDCJAC0011,66062,1861,1,9,56.142212717908635,1.0,Y
IDCJAC0011,66062,1861,1,10,60.31794125730024,1.0,Y
IDCJAC0011,66062,1861,1,11,68.65456175307649,1.0,Y
IDCJAC0011,66062,1861,1,12,58.80797428427208,1.0,Y
IDCJAC0011,66062,1861,1,13,62.107923616277795,1.0,Y
IDCJAC0011,66062,1861,1,14,45.4592856049256,1.0,Y
IDCJAC0011,66062,1861,1,15,62.13845282219358,1.0,Y
IDCJAC0011,66062,1861,1,16,64.99235600719389,1.0,Y
IDCJAC0011,66062,1861,1,17,60.61470713793688,1.0,Y
IDCJAC0011,66062,1861,1,18,54.66850228625713,1.0,Y
IDCJAC0011,66062,1861,1,19,53.99767498047125,1.0,Y
IDCJAC0011,66062,1861,1,20,57.22730938373003,1.0,Y
IDCJAC0011,66062,1861,1,21,53.95580602982713,1.0,Y
IDCJAC0011,66062,1861,1,22,67.87997875696557,1.0,Y
IDCJAC0011,66062,1861,1,23,62.33750259484178,1.0,Y
IDCJAC0011,66062,1861,1,24,67.22340984759295,1.0,Y
IDCJAC0011,66062,1861,1,25,58.554494258227464,1.0,Y
IDCJAC0011,66062,1861,1,26,56.177436855231804,1.0,Y
IDCJAC0011,66062,1861,1,27,56.48535715307476,1.0,Y
IDCJAC0011,66062,1861,1,28,57.688981433297215,1.0,Y
IDCJAC0011,66062,1861,1,29,57.52826477213232,1.0,Y
IDCJAC0011,66062,1861,1,30,66.10895878608562,1.0,Y
IDCJAC0011,66062,1861,1,31,64.56823133858084,1.0,Y
IDCJAC0011,66062,1861,2,1,61.3543879626612,1.0,Y
IDCJAC0011,66062,1861,2,2,51.70131409553513,1.0,Y
IDCJAC0011,66062,1861,2,3,61.47527765094609,1.0,Y
IDCJAC0011,66062,1861,2,4,58.44601725225873,1.0,Y
IDCJAC0011,66062,1861,2,5,67.03117551971091,1.0,Y
IDCJAC0011,66062,1861,2,6,64.47715972863806,1.0,Y
IDCJAC0011,66062,1861,2,7,60.71081400652592,1.0,Y
IDCJAC0011,66062,1861,2,8,49.51152817361622,1.0,Y
IDCJAC0011,66062,1861,2,9,59.31952226566964,1.0,Y
IDCJAC0011,66062,1861,2,10,56.73347656584808,1.0,Y
IDCJAC0011,66062,1861,2,11,62.02670481989079,1.0,Y
IDCJAC0011,66062,1861,2,12,54.28938923792403,1.0,Y
IDCJAC0011,66062,1861,2,13,61.3117123957826,1.0,Y
IDCJAC0011,66062,1861,2,14,48.90918660635506,1.0,Y
IDCJAC0011,66062,1861,2,15,53.07191954506114,1.0,Y
IDCJAC0011,66062,1861,2,16,55.60072517687232,1.0,Y
IDCJAC0011,66062,1861,2,17,57.269085971048646,1.0,Y
IDCJAC0011,66062,1861,2,18,61.94457929384288,1.0,Y
IDCJAC0011,66062,1861,2,19,51.72474094903116,1.0,Y
IDCJAC0011,66062,1861,2,20,56.79412084443859,1.0,Y
IDCJAC0011,66062,1861,2,21,56.921303187679655,1.0,Y
IDCJAC0011,66062,1861,2,22,63.439994262927506,1.0,Y
IDCJAC0011,66062,1861,2,23,59.041375381001956,1.0,Y
IDCJAC0011,66062,1861,2,24,55.16311761126915,1.0,Y
IDCJAC0011,66062,1861,2,25,54.605850592155974,1.0,Y
IDCJAC0011,66062,1861,2,26,57.23610873797584,1.0,Y
IDCJAC0011,66062,1861,2,27,51.75791571459779,1.0,Y
IDCJAC0011,66062,1861,2,28,68.12937577427334,1.0,Y
IDCJAC0011,66062,1861,3,1,59.97820784529977,1.0,Y
IDCJAC0011,66062,1861,3,2,55.43225958021469,1.0,Y
IDCJAC0011,66062,1861,3,3,54.72767588070191,1.0,Y
IDCJAC0011,66062,1861,3,4,53.96341020659688,1.0,Y
IDCJAC0011,66062,1861,3,5,61.85589077073764,1.0,Y
IDCJAC0011,66062,1861,3,6,51.7331145229919,1.0,Y
IDCJAC0011,66062,1861,3,7,59.11004677456697,1.0,Y
IDCJAC0011,66062,1861,3,8,62.8681239359219,1.0,Y
IDCJAC0011,66062,1861,3,9,57.070208676680764,1.0,Y
IDCJAC0011,66062,1861,3,10,54.94064466382208,1.0,Y
IDCJAC0011,66062,1861,3,11,64.18849186268244,1.0,Y
IDCJAC0011,66062,1861,3,12,54.34032983576546,1.0,Y
IDCJAC0011,66062,1861,3,13,58.611557902114185,1.0,Y
IDCJAC0011,66062,1861,3,14,60.57610136443566,1.0,Y
IDCJAC0011,66062,1861,3,15,56.97935159372993,1.0,Y
IDCJAC0011,66062,1861,3,16,54.00807603280521,1.0,Y
IDCJAC0011,66062,1861,3,17,57.2074515477975,1.0,Y
IDCJAC0011,66062,1861,3,18,61.70162859130765,1.0,Y
IDCJAC0011,66062,1861,3,19,56.35724487095338,1.0,Y
IDCJAC0011,66062,1861,3,20,62.27481140024311,1.0,Y
IDCJAC0011,66062,1861,3,21,58.723859755096456,1.0,Y
IDCJAC0011,66062,1861,3,22,56.97470693140026,1.0,Y
IDCJAC0011,66062,1861,3,23,56.37290132551728,1.0,Y
IDCJAC0011,66062,1861,3,24,61.16032873559636,1.0,Y
IDCJAC0011,66062,1861,3,25,65.63473339891235,1.0,Y
IDCJAC0011,66062,1861,3,26,60.6092242029311,1.0,Y
IDCJAC0011,66062,1861,3,27,55.17621742491708,1.0,Y
IDCJAC0011,66062,1861,3,28,65.46585870899705,1.0,Y
IDCJAC0011,66062,1861,3,29,55.57382691598647,1.0,Y
